Instance,RandomSeed,Nparticles,Nstokeslets,Phi,Radius,mu,uinf,LSres,u_avg,v_avg,w_avg,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,fx0,fy0,fz0
264,784215601,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,9.248433e-05,4.468788e-02,-3.666095e-03,-4.472805e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.868000e-01,-3.743830e-01,2.320860e-01,-2.342520e-01,1.331969e-02,-4.873042e-01,1.651737e-01,-1.410774e-01,4.207313e-01,-6.363194e-02,4.098489e-01,-2.989296e-02,1.272608e-01,1.512083e-01,-3.284991e-01,-1.719403e-01,-4.561420e-01,-4.657336e-01,-4.483621e-01,-2.249950e-01,1.956933e-02,2.446193e-01,-2.688875e-02,5.397600e-02,4.837370e-01,-3.248780e-01,-4.093319e-01,1.458618e-01,-4.194494e-01,1.095063e-01,-4.393263e-01,-1.038470e-01,4.837389e-01,3.653300e-01,4.830476e-01,-1.088686e-01,3.767647e-01,6.227074e-02,-3.858277e-01,8.453642e-02,-3.495023e-01,3.338264e-01,2.307431e-02,-2.475687e-01,-3.033883e-01,1.787527e-01,3.551650e-01,-4.565897e-01,-3.306302e-01,2.203134e-01,-1.566367e-01,-2.757308e-01,-4.882800e-01,-2.454015e-01,-2.099013e-01,3.695877e-01,3.739094e-01,1.570122e-01,2.414678e-01,1.192690e-01,-1.189686e-01,4.404860e-01,-4.500741e-01,-9.450278e-02,-2.116300e-02,4.502287e-01,4.542613e-01,-3.299896e-01,4.668764e-01,3.400831e-01,9.842074e-02,-1.454531e-01,-2.882493e-01,4.499366e-01,1.034624e-01,4.158336e-01,-4.576760e-01,2.509756e-01,-4.439227e-01,1.834227e-01,2.083045e-01,1.278597e-01,-4.516157e-01,-4.796187e-01,4.849785e-01,-1.624486e-01,1.331943e-01,1.183918e-01,1.761309e-03,3.746252e-02
265,13200028,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,4.691359e-05,4.846045e-02,-2.063391e-03,-7.647116e-04,0.000000e+00,0.000000e+00,0.000000e+00,-4.723216e-01,1.064514e-01,-3.015804e-01,6.206959e-03,-4.161138e-01,3.597809e-01,-1.379902e-01,3.676926e-01,2.625634e-01,3.621694e-01,3.814258e-01,1.009840e-01,1.311498e-01,3.316780e-01,-6.681738e-02,-1.827974e-02,4.438255e-01,-4.962083e-01,1.457342e-01,1.281960e-01,-2.730344e-01,1.333819e-01,2.460678e-01,3.336019e-01,2.045108e-01,-1.412425e-01,1.159562e-01,4.404044e-01,-3.928797e-01,6.404112e-02,-4.808400e-01,6.124234e-02,-2.654983e-02,-4.082816e-01,-1.883967e-01,-3.748618e-01,-1.447989e-01,-7.925752e-02,-2.591255e-01,-3.002857e-01,-3.642387e-01,4.119928e-01,2.013677e-01,-4.618650e-01,1.648292e-01,-4.678158e-01,1.216296e-02,4.406554e-01,1.921480e-01,-2.321460e-01,-4.499937e-01,4.389455e-01,3.501185e-02,2.291455e-01,4.034902e-01,3.552425e-01,-1.772529e-01,-4.795476e-01,4.320325e-01,-4.134752e-01,-2.767143e-01,2.167282e-01,-1.660961e-01,-5.189239e-02,-3.654121e-01,-2.266987e-01,-4.453179e-01,-3.776980e-01,1.128664e-01,-3.310476e-01,3.925948e-01,1.208426e-01,2.422787e-01,-3.409183e-01,-8.298629e-02,-2.208500e-01,4.319456e-01,-3.360701e-01,-1.980688e-01,-1.484879e-01,1.369320e-01,4.352337e-01,-1.822875e-01,-4.036957e-01,-2.547759e-01,4.755870e-01,4.889668e-01,1.346302e-01,1.962591e-02,-2.102921e-02
266,27678446,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,8.527183e-05,4.295233e-02,3.843475e-03,1.987949e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.479039e-01,3.665852e-01,2.231673e-01,-2.185531e-01,5.904200e-02,3.223869e-01,-8.738573e-02,3.856050e-01,3.987724e-01,2.599106e-01,4.796587e-01,-3.422902e-01,-3.647821e-01,-1.581181e-01,4.104532e-02,9.428914e-02,-2.440884e-01,4.598277e-01,-9.061549e-03,2.599651e-01,-5.077987e-02,1.438598e-02,4.608098e-01,-3.117855e-01,8.005297e-02,3.727759e-02,4.738058e-01,1.037717e-01,-4.667308e-01,-4.711654e-01,-3.346985e-01,2.523936e-01,1.897395e-01,-6.339377e-02,-4.744545e-01,-2.170378e-02,4.706878e-01,-4.999035e-01,4.377461e-01,4.817603e-01,-9.695826e-02,4.541716e-01,-3.656247e-01,1.364880e-01,-1.800449e-01,4.430765e-01,-2.076687e-01,1.824782e-01,3.876880e-01,-2.169712e-01,-1.526502e-01,-4.871996e-01,-2.742542e-01,2.194688e-01,3.957443e-01,2.124976e-01,-1.061244e-02,-2.813720e-02,-2.495843e-01,2.352661e-01,1.847377e-01,1.618541e-01,1.913687e-01,4.871318e-01,4.476631e-01,-4.376195e-01,-6.527922e-02,1.325341e-01,-4.957365e-01,-3.639872e-01,-3.211333e-01,-1.929745e-01,-3.253234e-01,-1.217816e-01,-3.256336e-01,2.537408e-02,-4.939805e-01,3.626461e-01,1.540603e-01,-4.095094e-01,-2.249639e-01,2.432257e-01,-1.400331e-01,-4.604948e-01,-4.346331e-01,-4.940087e-01,-4.726526e-01,1.340757e-01,-7.814125e-03,-9.623922e-03
267,847903859,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,7.173688e-05,4.206320e-02,8.334757e-04,1.215104e-03,0.000000e+00,0.000000e+00,0.000000e+00,-3.855103e-01,-1.032927e-01,-2.616982e-01,-2.208977e-01,3.588343e-01,1.517747e-01,1.869727e-01,-3.323695e-01,2.045730e-02,-1.288802e-01,-4.297483e-02,-3.353286e-01,-2.969711e-01,2.437394e-01,-4.382855e-01,-4.779025e-02,-4.698847e-01,-1.217039e-01,-2.157145e-02,1.528357e-01,2.427066e-01,2.822453e-01,6.841233e-02,4.190779e-01,3.691435e-01,1.823380e-01,-3.730520e-01,3.541048e-02,-1.872947e-01,3.424565e-01,4.816635e-01,3.343626e-01,3.618224e-01,2.454432e-01,-3.875906e-01,2.664186e-01,-2.205180e-01,-3.034717e-01,-4.570379e-01,-3.745994e-01,4.838487e-01,-8.658789e-02,-3.833859e-01,-4.665388e-01,4.533258e-01,-4.886537e-01,1.891298e-01,-4.449560e-02,4.806493e-01,2.837219e-01,7.525731e-02,3.781898e-01,-8.243908e-02,1.215473e-02,3.989895e-01,1.708258e-01,-1.320442e-01,3.114054e-01,-2.638443e-01,-4.934426e-01,8.749700e-02,4.066616e-01,2.068268e-01,-9.060431e-03,3.266868e-01,4.561236e-01,-4.677597e-01,-2.653449e-01,-6.736345e-02,-4.336372e-01,-1.150418e-01,4.611171e-01,5.393605e-02,3.091962e-01,-4.118254e-01,3.138244e-01,-3.542995e-01,-1.829610e-01,-1.834077e-01,4.131068e-02,4.552427e-01,-1.162031e-01,3.929780e-01,-1.317894e-01,3.922640e-02,-2.375491e-01,-2.440938e-01,1.629843e-01,2.238298e-02,-8.284140e-03
268,114489664,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,4.742517e-05,4.020994e-02,-1.950212e-03,-3.501132e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.003756e-01,-2.412368e-01,-6.574951e-02,-2.955305e-01,3.681573e-01,3.758442e-01,-8.880227e-02,-4.427437e-01,-1.378237e-01,-4.603357e-01,2.852222e-01,9.942077e-02,-1.885865e-02,4.996605e-01,-4.350802e-01,-4.008867e-01,-9.276716e-02,-4.636093e-01,-2.397199e-02,-3.826791e-01,2.158162e-01,3.992896e-02,3.981564e-01,9.198242e-02,-4.432936e-01,-2.189791e-01,-4.847446e-02,4.929026e-01,-4.650149e-01,-3.545099e-01,-4.735017e-01,-4.567844e-01,-6.317977e-02,-4.290874e-01,-1.716725e-02,4.544167e-01,3.498689e-01,3.360815e-01,-8.994528e-02,-3.870122e-01,-3.925843e-01,2.958028e-01,-2.645369e-01,3.873509e-01,-1.565132e-01,1.555549e-02,-1.580032e-01,-3.602664e-01,4.030630e-02,2.404924e-01,3.717809e-01,4.891294e-01,-1.170368e-01,-3.493128e-01,2.778422e-01,-1.100186e-01,-2.337029e-01,-4.770684e-01,2.230805e-01,-3.630014e-01,1.609350e-01,-8.543851e-02,2.639520e-01,3.608878e-01,-3.194761e-01,3.372433e-01,-1.115172e-01,-1.439654e-01,3.167599e-01,4.832648e-01,-4.795879e-01,1.588559e-01,2.839306e-01,4.473946e-01,3.502842e-01,-2.120190e-01,-9.056920e-02,-2.097804e-01,2.681354e-01,2.522968e-01,-4.386252e-01,-2.321942e-01,8.532805e-02,2.563561e-01,4.040397e-02,-2.626938e-01,1.372456e-02,1.739080e-01,3.037031e-02,2.866414e-02
269,900375551,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,7.587661e-05,4.686096e-02,-3.123880e-03,5.012109e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.476794e-01,-2.773620e-01,-1.451569e-01,-2.009081e-02,3.729475e-01,3.509216e-01,-3.964446e-01,-1.479952e-01,-4.962448e-01,1.992609e-01,-2.852822e-01,4.267351e-01,1.719259e-01,2.640639e-01,-4.351554e-01,-9.181013e-02,9.270304e-02,-3.780404e-01,-4.895570e-01,3.449591e-01,5.152152e-02,4.853191e-01,-1.360186e-01,-2.903249e-01,-1.110850e-01,-2.705197e-01,-4.981971e-02,3.247149e-01,3.455839e-01,2.159776e-01,-2.266919e-01,-2.978548e-01,-3.263431e-01,-3.558166e-01,-2.765994e-01,1.882382e-01,3.569860e-01,-3.076560e-02,2.922585e-01,-1.703386e-01,2.063596e-01,4.855954e-01,-4.001351e-01,3.281172e-02,4.720603e-01,-2.181626e-01,-3.320952e-01,4.915544e-01,4.586343e-01,-4.234728e-01,-7.471487e-02,-4.302123e-01,-9.395253e-02,-1.060011e-01,-2.093115e-01,2.760054e-01,-2.470530e-01,-8.312515e-02,8.957454e-02,2.167275e-01,2.631716e-01,3.387199e-01,-4.346767e-02,3.472547e-01,3.852423e-02,4.168231e-02,-3.505520e-01,1.245350e-01,8.021739e-02,-4.546380e-01,4.175671e-01,4.121572e-01,1.740630e-01,-3.832287e-01,1.473541e-01,-7.498640e-02,3.538820e-01,5.844339e-02,-4.659736e-01,1.034514e-01,-4.574179e-01,1.543017e-01,-1.835544e-01,-3.821506e-01,-3.344812e-01,3.965665e-01,-4.893102e-01,1.101343e-01,2.924447e-03,-1.747895e-02
270,647679354,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,8.190154e-05,4.678381e-02,-4.579351e-03,2.992293e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.090650e-01,-3.420076e-02,-4.913865e-01,4.075734e-01,3.298740e-01,-3.767001e-01,2.252314e-01,4.633290e-01,-1.569718e-01,-4.416170e-01,2.663978e-01,-3.444460e-01,4.420899e-01,-4.609810e-01,4.255311e-01,-2.571937e-01,2.747904e-01,-6.037788e-02,-3.981375e-01,-1.568137e-02,-6.116592e-02,-1.426541e-01,-4.866003e-01,-2.934904e-01,-2.115321e-01,-1.885319e-01,4.778949e-01,4.691592e-01,-2.499850e-02,3.422941e-01,4.827401e-01,2.684159e-01,3.894564e-01,5.413787e-02,2.248447e-01,4.596817e-01,1.736413e-01,-3.962353e-01,-2.744573e-01,-9.293606e-02,3.930153e-01,3.033237e-01,1.523243e-01,-1.109904e-01,1.626554e-01,1.665366e-01,-2.995619e-01,4.555671e-01,1.194998e-01,-1.766791e-01,-1.743386e-01,-1.803806e-01,-6.792228e-02,-1.479602e-01,-3.771121e-01,-3.886400e-01,-3.589233e-01,4.993237e-01,1.716562e-01,-2.012639e-01,-2.132492e-01,-2.486628e-01,-4.857616e-01,2.518832e-01,4.127077e-01,2.317397e-01,-6.445916e-02,-1.818170e-02,-3.775555e-01,3.487560e-01,8.827454e-02,7.282519e-02,3.973116e-01,-3.033302e-01,1.254580e-01,-3.616798e-01,1.338845e-01,3.656409e-01,-2.241086e-02,-3.254741e-01,-3.924581e-02,-3.628955e-01,4.573743e-01,3.135544e-01,-5.361173e-02,4.838657e-01,-1.479040e-02,9.114573e-02,2.077712e-02,-2.622315e-02
271,909064996,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,5.319108e-05,4.301201e-02,-2.080306e-03,-1.776201e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.949600e-01,3.727151e-01,3.982414e-01,3.683027e-01,9.542006e-02,-3.455556e-01,-4.481246e-02,4.589317e-01,4.121933e-01,-2.570439e-01,9.124227e-02,-4.508492e-01,-2.983398e-01,4.277494e-01,2.202681e-01,-4.036051e-02,4.715909e-01,-4.078659e-01,-9.761021e-02,-4.121422e-01,1.945833e-01,-4.957487e-01,3.014738e-01,-4.135524e-01,3.374045e-01,8.728393e-02,2.365659e-02,2.457026e-01,3.993698e-01,-1.366011e-01,-2.497021e-01,-1.147355e-01,4.231579e-01,-2.690820e-01,4.300363e-01,-1.723296e-01,3.275153e-01,-3.364587e-01,3.108552e-01,4.848127e-01,4.353348e-01,-4.979535e-01,-4.961937e-01,-2.209395e-01,3.174587e-01,1.044724e-01,7.494232e-02,4.856489e-01,-4.907867e-01,2.493165e-01,1.291447e-01,6.415248e-02,1.547437e-01,2.011579e-01,1.956669e-01,-1.794746e-01,1.118055e-01,3.210790e-01,-3.204982e-01,-9.471136e-02,-3.714581e-01,8.246889e-02,4.999148e-01,-4.700626e-02,-1.915883e-01,-2.211751e-01,2.475134e-01,-4.485085e-01,-3.124171e-01,-3.535416e-01,-1.487341e-01,-4.426552e-01,6.084424e-02,-4.744647e-01,4.861049e-01,1.248059e-01,5.790283e-02,-2.114332e-01,-4.919034e-01,-1.934825e-02,-1.660619e-01,-7.274611e-02,4.041684e-01,-4.008577e-03,3.190384e-01,1.224883e-01,3.486291e-01,1.198369e-01,2.197607e-02,-1.121613e-02
272,414702009,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,8.784197e-05,3.979974e-02,-3.890793e-03,-1.991312e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.837143e-01,2.939927e-01,-7.976700e-02,-3.451550e-01,-2.662843e-01,9.285878e-02,-1.797758e-01,3.847586e-01,-9.223497e-02,-6.923422e-02,-1.381757e-01,-4.290463e-01,1.942413e-01,2.529157e-01,3.102976e-01,-2.294244e-01,3.370822e-01,4.288357e-01,4.670266e-01,1.194294e-01,-6.268507e-02,-3.104756e-01,-2.552876e-01,-2.054999e-01,-2.948991e-01,-4.109815e-01,3.449188e-01,-2.147408e-01,1.487180e-01,1.468484e-01,1.653359e-01,-2.977900e-01,1.167746e-01,2.969847e-01,1.845318e-01,-4.191340e-01,3.965702e-01,-2.922119e-01,-3.588229e-01,1.567737e-01,2.189961e-01,-1.092516e-01,-3.356905e-02,6.392196e-02,3.190770e-01,3.593734e-01,-1.424973e-01,3.167966e-01,-4.318029e-02,-4.974511e-01,4.647766e-01,3.949393e-01,-3.026085e-01,-1.133859e-01,-3.375313e-01,3.168114e-02,-2.085147e-01,-3.760405e-01,-1.467127e-01,4.658664e-01,3.282744e-02,-3.815775e-01,-3.451268e-01,2.784215e-01,4.146361e-01,2.424890e-02,-3.055941e-01,4.764244e-01,1.749720e-01,-4.987889e-01,7.551330e-02,4.414312e-01,-7.280722e-02,4.737391e-01,-4.355966e-01,3.155290e-01,4.657734e-01,-3.449558e-01,4.860115e-01,-3.761247e-01,1.771590e-01,-1.847994e-01,2.596008e-01,-3.307007e-01,3.990659e-01,1.357733e-01,4.215820e-01,1.255838e-01,7.438129e-03,1.103582e-02
273,16285695,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,9.452446e-05,4.314976e-02,1.376320e-03,-3.986919e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.750517e-01,-3.495173e-01,-1.979440e-01,1.862021e-01,1.954180e-01,-3.785861e-01,-3.099939e-01,2.659165e-01,-3.686489e-01,-1.124469e-01,-1.888123e-01,1.248958e-01,3.445746e-01,4.477714e-01,-2.169113e-01,7.034774e-02,-4.535515e-01,-1.723789e-01,2.868280e-01,-2.084706e-01,3.184842e-01,1.836349e-02,2.543659e-01,9.518226e-02,6.064253e-02,4.336886e-01,-3.072364e-01,-2.271049e-01,2.198438e-01,-4.814570e-02,-1.604225e-01,-4.225688e-02,4.119143e-01,-2.894182e-01,-4.949523e-01,-1.219418e-02,2.711379e-01,7.697557e-02,-2.264128e-02,-7.127241e-02,4.818563e-01,4.564772e-01,3.842805e-01,5.287042e-02,-3.870694e-01,-6.385477e-02,-2.150551e-01,-2.630906e-01,-4.476645e-01,1.325630e-01,4.216466e-02,-4.695508e-01,-1.305843e-01,4.873750e-01,2.564227e-01,2.624706e-01,4.744156e-01,-1.075972e-01,-4.266989e-01,3.648713e-01,-2.179598e-01,4.894326e-01,-4.444585e-01,-2.758554e-01,-9.259316e-02,-4.643102e-01,-2.124530e-01,2.095777e-01,1.999742e-01,4.579509e-01,2.847961e-01,-3.961777e-01,2.474497e-01,-2.364993e-01,-4.550535e-01,8.916785e-02,-4.151927e-01,1.955621e-01,4.348323e-01,-4.272893e-03,3.921546e-01,-3.474498e-01,-4.602552e-01,2.991103e-01,1.974651e-01,4.981084e-01,2.512721e-01,1.628087e-01,-1.705693e-02,9.375710e-03
274,975051667,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,9.874726e-05,5.446187e-02,-4.352213e-03,-8.920413e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.626586e-01,-3.700824e-02,3.430154e-01,4.739714e-01,2.978490e-02,-1.001762e-01,2.372292e-01,3.463184e-01,2.658649e-01,-1.131920e-01,-7.157661e-03,-3.715722e-01,1.701024e-01,-3.796022e-01,4.375109e-01,-3.917514e-01,-2.706434e-01,3.312277e-01,-4.500098e-01,1.394490e-01,-3.112219e-01,-2.262945e-01,2.789910e-01,1.022500e-01,-4.558795e-01,3.240261e-01,3.527244e-01,3.491524e-01,-2.235930e-01,1.435637e-01,3.850420e-01,-4.314356e-01,-3.015287e-02,-1.378674e-01,2.267184e-01,-4.521798e-01,-1.039719e-03,4.942704e-01,7.135979e-02,4.388739e-01,-4.397139e-01,-2.885951e-01,-1.807764e-01,-2.576222e-01,1.881259e-01,4.596095e-03,-2.815367e-01,-2.934681e-01,-3.709665e-01,6.702426e-03,1.683488e-02,-4.498168e-01,-4.003138e-01,-1.580724e-01,-2.682366e-01,-4.986923e-01,3.729974e-01,-6.838164e-02,3.582559e-02,4.648392e-01,5.678429e-02,-4.140185e-01,7.573278e-02,4.542599e-01,-2.089840e-01,-2.201178e-01,-2.793371e-01,-1.046925e-02,3.400938e-01,-3.875049e-01,-4.413749e-01,6.980580e-02,3.337595e-01,2.146239e-01,-1.848257e-01,2.410422e-01,1.892847e-01,6.691505e-02,-4.656344e-01,3.227616e-01,2.270160e-02,4.819208e-01,1.053593e-01,1.710821e-01,-4.618122e-01,3.265822e-01,-4.709156e-01,6.855358e-02,2.348729e-02,-6.521595e-03
275,862658646,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,7.591262e-05,4.676824e-02,2.119923e-03,-6.834570e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.979587e-01,1.188537e-01,-2.752759e-01,7.317918e-02,-2.179052e-01,-1.211747e-01,-2.605730e-01,1.200264e-01,4.730747e-01,2.292566e-01,-2.828931e-01,-3.783417e-01,1.617803e-01,4.354289e-01,3.084323e-01,4.520272e-01,4.179715e-01,-3.440511e-01,-1.998538e-01,4.871207e-01,-2.287546e-01,4.676955e-01,3.738132e-02,4.727979e-01,-4.389012e-01,1.062987e-02,-1.523011e-01,4.421118e-01,2.366888e-01,1.404274e-01,-6.540325e-03,-4.323622e-01,-3.016420e-01,4.563485e-01,-1.374421e-02,1.387107e-01,1.350635e-01,3.372591e-01,-3.774766e-01,-3.337210e-01,-4.242757e-01,-1.038907e-01,-1.000150e-01,-4.903084e-01,1.118088e-01,-2.947389e-02,-2.163396e-01,1.278350e-01,-1.211113e-01,2.048630e-01,2.193001e-01,-2.871068e-01,3.702280e-01,9.635659e-02,1.089064e-02,-1.573862e-01,-3.528338e-01,-7.174249e-02,-3.169633e-01,4.632374e-01,8.749435e-02,1.325622e-01,-4.981963e-01,4.025892e-01,-4.980162e-01,2.537006e-01,1.454513e-01,1.764040e-01,2.547440e-01,-3.307692e-01,-1.676069e-01,4.393052e-01,3.275207e-01,-1.883963e-01,-1.790296e-01,1.038450e-01,2.476614e-01,-3.494431e-02,4.729021e-01,6.999240e-02,-3.244660e-01,4.784828e-01,-4.329779e-01,-1.020064e-01,-4.072350e-01,-3.815776e-01,2.579791e-01,1.462000e-01,-4.504663e-03,3.390699e-02
276,697958676,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,8.792822e-05,4.937533e-02,2.722313e-03,-2.417657e-04,0.000000e+00,0.000000e+00,0.000000e+00,8.480551e-02,-2.043640e-01,-2.727983e-01,-2.347519e-01,2.294833e-01,-1.821711e-01,2.260325e-01,4.602208e-01,3.871045e-01,3.755832e-01,-3.065202e-01,-4.442079e-01,-1.784574e-01,-3.665755e-01,-1.972755e-01,1.713805e-01,2.000858e-01,-2.812401e-01,1.917741e-01,-2.691030e-01,1.863383e-01,1.742156e-01,4.351485e-01,-1.103495e-01,-9.750768e-02,-4.407224e-01,2.998768e-01,-4.497832e-01,3.355834e-01,4.897215e-01,4.127116e-01,3.978827e-01,-2.269889e-01,-3.626388e-01,-4.425375e-01,-1.088020e-02,-2.796590e-01,4.825222e-01,1.584643e-01,2.571971e-01,-1.374004e-01,4.145107e-01,-2.259551e-01,-2.731095e-01,1.605314e-01,6.732370e-02,3.634839e-01,2.096668e-01,-4.882555e-01,1.455645e-01,-4.471009e-01,-4.203418e-01,-4.929481e-02,-1.493689e-01,-9.093969e-02,4.309627e-01,4.334531e-01,-3.794827e-01,-9.130431e-02,3.642356e-01,-1.621303e-01,1.070109e-01,-4.776064e-01,1.225167e-01,-4.292342e-01,-3.412005e-02,-1.006245e-01,1.019992e-01,4.391711e-01,2.925365e-01,2.691310e-01,3.006988e-02,-4.404555e-01,4.896460e-01,-2.841912e-01,4.409222e-01,8.744953e-02,2.390146e-01,-1.261289e-01,4.695779e-01,-2.566929e-01,-2.034031e-01,1.431415e-01,1.878664e-01,-1.838957e-01,-1.494309e-01,-7.750089e-02,1.692465e-01,-3.429615e-02,-1.892495e-02
277,584805511,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,3.419956e-05,5.347270e-02,8.302865e-04,4.350292e-03,0.000000e+00,0.000000e+00,0.000000e+00,-2.300128e-01,-2.623541e-01,1.452164e-01,-4.809095e-01,4.014782e-01,2.807887e-01,-8.499345e-02,1.781510e-01,-3.579253e-01,-4.218519e-01,5.083486e-02,7.915332e-02,-3.505952e-01,2.925948e-01,-1.067895e-01,-1.633003e-02,2.558667e-01,1.817364e-01,-2.453402e-01,5.512715e-02,2.968738e-01,7.589226e-02,-3.608420e-01,-1.501319e-01,1.820588e-01,-8.050182e-02,-3.485794e-01,3.782793e-01,-4.067496e-01,2.530388e-01,1.984363e-01,2.740881e-01,-1.372479e-01,3.136444e-01,1.427728e-02,-1.197726e-01,2.810721e-01,-4.833745e-01,-5.199395e-02,-4.334685e-01,-1.586050e-01,-1.444848e-01,4.694014e-01,1.208823e-02,1.854796e-01,1.918821e-01,2.303891e-01,-4.451787e-01,8.504244e-03,-4.505158e-01,3.833559e-01,4.553831e-01,3.187114e-01,-3.393011e-01,-3.334211e-01,-2.814950e-01,-4.827234e-01,2.127155e-01,9.850844e-02,1.918799e-01,-2.738639e-02,-3.904801e-01,-3.953541e-01,4.898686e-01,3.066342e-01,2.278097e-01,3.758526e-01,-3.243185e-02,4.905559e-01,4.255849e-01,4.505128e-01,-1.132245e-01,-1.612529e-01,-1.587016e-01,-9.724175e-02,1.629902e-01,3.283291e-01,4.809764e-01,-7.269036e-02,4.967063e-01,4.955798e-01,1.598238e-01,-1.559235e-01,2.900960e-01,4.689472e-01,-1.870790e-01,-2.700966e-02,6.730906e-02,-6.597887e-04,-6.138383e-03
278,269987245,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,3.070865e-05,4.559321e-02,1.069403e-03,2.427822e-04,0.000000e+00,0.000000e+00,0.000000e+00,-7.291010e-02,-4.556798e-01,-3.900748e-01,4.945151e-01,-1.056321e-01,7.743717e-02,-4.195114e-01,2.005051e-01,-3.512481e-01,-1.674582e-01,-4.620280e-01,7.976328e-03,3.342929e-01,-4.854190e-01,-1.714116e-01,1.196008e-01,3.822645e-01,-9.562300e-02,1.012001e-01,-9.592479e-03,2.841353e-01,3.240357e-01,2.263999e-01,-1.408950e-01,-6.556171e-02,2.812248e-01,-2.097861e-01,-4.083193e-02,1.885019e-01,2.457126e-01,-3.827046e-01,1.109388e-01,1.324718e-01,-1.188328e-02,4.971147e-01,-3.963814e-01,2.034262e-01,-1.604410e-01,4.505944e-01,-3.452127e-03,4.609515e-01,2.921611e-01,4.647051e-01,-7.948874e-02,-4.623060e-01,3.258987e-01,2.163613e-01,1.815232e-01,-3.812494e-01,-3.240577e-01,3.826363e-01,2.214975e-01,-4.464472e-01,-4.874128e-01,1.327015e-01,-3.040803e-01,8.687450e-03,3.781815e-01,4.323801e-01,4.517794e-02,-3.891020e-01,-3.084035e-01,8.556776e-02,-4.971561e-01,2.488338e-02,3.576199e-01,4.288417e-01,3.962906e-01,4.319259e-01,-5.974841e-02,-1.291765e-01,-2.533033e-01,-2.940609e-01,-2.991343e-01,-2.765910e-01,-4.454772e-01,4.322505e-01,-1.053268e-01,4.664938e-01,-1.138328e-01,-2.149069e-01,4.337451e-01,1.508400e-01,4.760669e-01,5.081620e-02,4.137981e-02,-4.488567e-01,1.305778e-01,-2.385242e-02,2.026813e-02
